CSV_ID,CSV_NAME,CSV_DATE,CSV_FLAG,CSV_CHOICELIST,CSV_CHOICELIST_MULTI
225192,FORK PLATFORM 2.2.3 - 2192,7/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
225193,FORK PLATFORM 2.2.3 - 2193,6/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
225194,FORK PLATFORM 2.2.3 - 2194,7/10/2023,No,item 4,multi 1,multi 3,multi 5
225195,FORK PLATFORM 2.2.3 - 2195,7/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
225196,FORK PLATFORM 2.2.3 - 2196,6/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
225197,FORK PLATFORM 2.2.3 - 2197,7/10/2023,No,item 7,multi 1,multi 3,multi 5
225198,FORK PLATFORM 2.2.3 - 2198,7/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
225199,FORK PLATFORM 2.2.3 - 2199,6/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
225200,FORK PLATFORM 2.2.3 - 2200,7/10/2023,No,item 10,multi 1,multi 3,multi 5
225201,FORK PLATFORM 2.2.3 - 2201,6/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
225202,FORK PLATFORM 2.2.3 - 2202,7/10/2023,No,item 2,multi 1,multi 3,multi 5
225203,FORK PLATFORM 2.2.3 - 2203,7/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
225204,FORK PLATFORM 2.2.3 - 2204,6/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
225205,FORK PLATFORM 2.2.3 - 2205,7/10/2023,No,item 5,multi 1,multi 3,multi 5
225206,FORK PLATFORM 2.2.3 - 2206,7/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
225207,FORK PLATFORM 2.2.3 - 2207,6/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
225208,FORK PLATFORM 2.2.3 - 2208,7/10/2023,No,item 8,multi 1,multi 3,multi 5
225209,FORK PLATFORM 2.2.3 - 2209,7/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
225210,FORK PLATFORM 2.2.3 - 2210,6/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
225211,FORK PLATFORM 2.2.3 - 2211,7/10/2023,No,item 1,multi 1,multi 3,multi 5
225212,FORK PLATFORM 2.2.3 - 2212,7/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
225213,FORK PLATFORM 2.2.3 - 2213,6/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
225214,FORK PLATFORM 2.2.3 - 2214,7/10/2023,No,item 4,multi 1,multi 3,multi 5
225215,FORK PLATFORM 2.2.3 - 2215,7/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
225216,FORK PLATFORM 2.2.3 - 2216,6/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
225217,FORK PLATFORM 2.2.3 - 2217,7/10/2023,No,item 7,multi 1,multi 3,multi 5
225218,FORK PLATFORM 2.2.3 - 2218,7/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
225219,FORK PLATFORM 2.2.3 - 2219,6/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
225220,FORK PLATFORM 2.2.3 - 2220,7/10/2023,No,item 10,multi 1,multi 3,multi 5
225221,FORK PLATFORM 2.2.3 - 2221,6/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
225222,FORK PLATFORM 2.2.3 - 2222,7/10/2023,No,item 2,multi 1,multi 3,multi 5
225223,FORK PLATFORM 2.2.3 - 2223,7/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
225224,FORK PLATFORM 2.2.3 - 2224,6/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
225225,FORK PLATFORM 2.2.3 - 2225,7/10/2023,No,item 5,multi 1,multi 3,multi 5
225226,FORK PLATFORM 2.2.3 - 2226,7/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
225227,FORK PLATFORM 2.2.3 - 2227,6/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
225228,FORK PLATFORM 2.2.3 - 2228,7/10/2023,No,item 8,multi 1,multi 3,multi 5
225229,FORK PLATFORM 2.2.3 - 2229,7/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
225230,FORK PLATFORM 2.2.3 - 2230,6/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
225231,FORK PLATFORM 2.2.3 - 2231,7/10/2023,No,item 1,multi 1,multi 3,multi 5
225232,FORK PLATFORM 2.2.3 - 2232,7/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
225233,FORK PLATFORM 2.2.3 - 2233,6/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
225234,FORK PLATFORM 2.2.3 - 2234,7/10/2023,No,item 4,multi 1,multi 3,multi 5
225235,FORK PLATFORM 2.2.3 - 2235,7/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
225236,FORK PLATFORM 2.2.3 - 2236,6/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
225237,FORK PLATFORM 2.2.3 - 2237,7/10/2023,No,item 7,multi 1,multi 3,multi 5
225238,FORK PLATFORM 2.2.3 - 2238,7/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
225239,FORK PLATFORM 2.2.3 - 2239,6/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
225240,FORK PLATFORM 2.2.3 - 2240,7/10/2023,No,item 10,multi 1,multi 3,multi 5
225241,FORK PLATFORM 2.2.3 - 2241,6/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
225242,FORK PLATFORM 2.2.3 - 2242,7/10/2023,No,item 2,multi 1,multi 3,multi 5
225243,FORK PLATFORM 2.2.3 - 2243,7/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
225244,FORK PLATFORM 2.2.3 - 2244,6/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
225245,FORK PLATFORM 2.2.3 - 2245,7/10/2023,No,item 5,multi 1,multi 3,multi 5
225246,FORK PLATFORM 2.2.3 - 2246,7/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
225247,FORK PLATFORM 2.2.3 - 2247,6/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
225248,FORK PLATFORM 2.2.3 - 2248,7/10/2023,No,item 8,multi 1,multi 3,multi 5
225249,FORK PLATFORM 2.2.3 - 2249,7/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
225250,FORK PLATFORM 2.2.3 - 2250,6/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
225251,FORK PLATFORM 2.2.3 - 2251,7/10/2023,No,item 1,multi 1,multi 3,multi 5
225252,FORK PLATFORM 2.2.3 - 2252,7/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
225253,FORK PLATFORM 2.2.3 - 2253,6/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
225254,FORK PLATFORM 2.2.3 - 2254,7/10/2023,No,item 4,multi 1,multi 3,multi 5
225255,FORK PLATFORM 2.2.3 - 2255,7/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
225256,FORK PLATFORM 2.2.3 - 2256,6/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
225257,FORK PLATFORM 2.2.3 - 2257,7/10/2023,No,item 7,multi 1,multi 3,multi 5
225258,FORK PLATFORM 2.2.3 - 2258,7/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
225259,FORK PLATFORM 2.2.3 - 2259,6/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
225260,FORK PLATFORM 2.2.3 - 2260,7/10/2023,No,item 10,multi 1,multi 3,multi 5
225261,FORK PLATFORM 2.2.3 - 2261,6/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
225262,FORK PLATFORM 2.2.3 - 2262,7/10/2023,No,item 2,multi 1,multi 3,multi 5
225263,FORK PLATFORM 2.2.3 - 2263,7/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
225264,FORK PLATFORM 2.2.3 - 2264,6/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
225265,FORK PLATFORM 2.2.3 - 2265,7/10/2023,No,item 5,multi 1,multi 3,multi 5
225266,FORK PLATFORM 2.2.3 - 2266,7/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
225267,FORK PLATFORM 2.2.3 - 2267,6/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
225268,FORK PLATFORM 2.2.3 - 2268,7/10/2023,No,item 8,multi 1,multi 3,multi 5
225269,FORK PLATFORM 2.2.3 - 2269,7/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
225270,FORK PLATFORM 2.2.3 - 2270,6/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
225271,FORK PLATFORM 2.2.3 - 2271,7/10/2023,No,item 1,multi 1,multi 3,multi 5
225272,FORK PLATFORM 2.2.3 - 2272,7/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
225273,FORK PLATFORM 2.2.3 - 2273,6/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
225274,FORK PLATFORM 2.2.3 - 2274,7/10/2023,No,item 4,multi 1,multi 3,multi 5
225275,FORK PLATFORM 2.2.3 - 2275,7/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
225276,FORK PLATFORM 2.2.3 - 2276,6/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
225277,FORK PLATFORM 2.2.3 - 2277,7/10/2023,No,item 7,multi 1,multi 3,multi 5
225278,FORK PLATFORM 2.2.3 - 2278,7/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
225279,FORK PLATFORM 2.2.3 - 2279,6/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
225280,FORK PLATFORM 2.2.3 - 2280,7/10/2023,No,item 10,multi 1,multi 3,multi 5
225281,FORK PLATFORM 2.2.3 - 2281,6/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
225282,FORK PLATFORM 2.2.3 - 2282,7/10/2023,No,item 2,multi 1,multi 3,multi 5
225283,FORK PLATFORM 2.2.3 - 2283,7/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
225284,FORK PLATFORM 2.2.3 - 2284,6/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
225285,FORK PLATFORM 2.2.3 - 2285,7/10/2023,No,item 5,multi 1,multi 3,multi 5
225286,FORK PLATFORM 2.2.3 - 2286,7/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
225287,FORK PLATFORM 2.2.3 - 2287,6/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
225288,FORK PLATFORM 2.2.3 - 2288,7/10/2023,No,item 8,multi 1,multi 3,multi 5
225289,FORK PLATFORM 2.2.3 - 2289,7/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
225290,FORK PLATFORM 2.2.3 - 2290,6/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
225291,FORK PLATFORM 2.2.3 - 2291,7/10/2023,No,item 1,multi 1,multi 3,multi 5
225292,FORK PLATFORM 2.2.3 - 2292,7/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
225293,FORK PLATFORM 2.2.3 - 2293,6/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
225294,FORK PLATFORM 2.2.3 - 2294,7/10/2023,No,item 4,multi 1,multi 3,multi 5
225295,FORK PLATFORM 2.2.3 - 2295,7/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
225296,FORK PLATFORM 2.2.3 - 2296,6/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
225297,FORK PLATFORM 2.2.3 - 2297,7/10/2023,No,item 7,multi 1,multi 3,multi 5
225298,FORK PLATFORM 2.2.3 - 2298,7/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
225299,FORK PLATFORM 2.2.3 - 2299,6/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
225300,FORK PLATFORM 2.2.3 - 2300,7/10/2023,No,item 10,multi 1,multi 3,multi 5
225301,FORK PLATFORM 2.2.3 - 2301,6/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
225302,FORK PLATFORM 2.2.3 - 2302,7/10/2023,No,item 2,multi 1,multi 3,multi 5
225303,FORK PLATFORM 2.2.3 - 2303,7/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
225304,FORK PLATFORM 2.2.3 - 2304,6/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
225305,FORK PLATFORM 2.2.3 - 2305,7/10/2023,No,item 5,multi 1,multi 3,multi 5
225306,FORK PLATFORM 2.2.3 - 2306,7/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
225307,FORK PLATFORM 2.2.3 - 2307,6/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
225308,FORK PLATFORM 2.2.3 - 2308,7/10/2023,No,item 8,multi 1,multi 3,multi 5
225309,FORK PLATFORM 2.2.3 - 2309,7/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
225310,FORK PLATFORM 2.2.3 - 2310,6/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
225311,FORK PLATFORM 2.2.3 - 2311,7/10/2023,No,item 1,multi 1,multi 3,multi 5
225312,FORK PLATFORM 2.2.3 - 2312,7/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
225313,FORK PLATFORM 2.2.3 - 2313,6/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
225314,FORK PLATFORM 2.2.3 - 2314,7/10/2023,No,item 4,multi 1,multi 3,multi 5
225315,FORK PLATFORM 2.2.3 - 2315,7/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
225316,FORK PLATFORM 2.2.3 - 2316,6/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
225317,FORK PLATFORM 2.2.3 - 2317,7/10/2023,No,item 7,multi 1,multi 3,multi 5
225318,FORK PLATFORM 2.2.3 - 2318,7/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
225319,FORK PLATFORM 2.2.3 - 2319,6/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
225320,FORK PLATFORM 2.2.3 - 2320,7/10/2023,No,item 10,multi 1,multi 3,multi 5
225321,FORK PLATFORM 2.2.3 - 2321,6/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
225322,FORK PLATFORM 2.2.3 - 2322,7/10/2023,No,item 2,multi 1,multi 3,multi 5
225323,FORK PLATFORM 2.2.3 - 2323,7/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
225324,FORK PLATFORM 2.2.3 - 2324,6/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
225325,FORK PLATFORM 2.2.3 - 2325,7/10/2023,No,item 5,multi 1,multi 3,multi 5
225326,FORK PLATFORM 2.2.3 - 2326,7/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
225327,FORK PLATFORM 2.2.3 - 2327,6/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
225328,FORK PLATFORM 2.2.3 - 2328,7/10/2023,No,item 8,multi 1,multi 3,multi 5
225329,FORK PLATFORM 2.2.3 - 2329,7/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
225330,FORK PLATFORM 2.2.3 - 2330,6/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
225331,FORK PLATFORM 2.2.3 - 2331,7/10/2023,No,item 1,multi 1,multi 3,multi 5
225332,FORK PLATFORM 2.2.3 - 2332,7/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
225333,FORK PLATFORM 2.2.3 - 2333,6/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
225334,FORK PLATFORM 2.2.3 - 2334,7/10/2023,No,item 4,multi 1,multi 3,multi 5
225335,FORK PLATFORM 2.2.3 - 2335,7/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
225336,FORK PLATFORM 2.2.3 - 2336,6/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
225337,FORK PLATFORM 2.2.3 - 2337,7/10/2023,No,item 7,multi 1,multi 3,multi 5
225338,FORK PLATFORM 2.2.3 - 2338,7/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
225339,FORK PLATFORM 2.2.3 - 2339,6/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
225340,FORK PLATFORM 2.2.3 - 2340,7/10/2023,No,item 10,multi 1,multi 3,multi 5
225341,FORK PLATFORM 2.2.3 - 2341,6/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
225342,FORK PLATFORM 2.2.3 - 2342,7/10/2023,No,item 2,multi 1,multi 3,multi 5
225343,FORK PLATFORM 2.2.3 - 2343,7/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
225344,FORK PLATFORM 2.2.3 - 2344,6/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
225345,FORK PLATFORM 2.2.3 - 2345,7/10/2023,No,item 5,multi 1,multi 3,multi 5
225346,FORK PLATFORM 2.2.3 - 2346,7/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
225347,FORK PLATFORM 2.2.3 - 2347,6/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
225348,FORK PLATFORM 2.2.3 - 2348,7/10/2023,No,item 8,multi 1,multi 3,multi 5
225349,FORK PLATFORM 2.2.3 - 2349,7/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
225350,FORK PLATFORM 2.2.3 - 2350,6/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
225351,FORK PLATFORM 2.2.3 - 2351,7/10/2023,No,item 1,multi 1,multi 3,multi 5
225352,FORK PLATFORM 2.2.3 - 2352,7/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
225353,FORK PLATFORM 2.2.3 - 2353,6/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
225354,FORK PLATFORM 2.2.3 - 2354,7/10/2023,No,item 4,multi 1,multi 3,multi 5
225355,FORK PLATFORM 2.2.3 - 2355,7/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
225356,FORK PLATFORM 2.2.3 - 2356,6/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
225357,FORK PLATFORM 2.2.3 - 2357,7/10/2023,No,item 7,multi 1,multi 3,multi 5
225358,FORK PLATFORM 2.2.3 - 2358,7/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
225359,FORK PLATFORM 2.2.3 - 2359,6/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
225360,FORK PLATFORM 2.2.3 - 2360,7/10/2023,No,item 10,multi 1,multi 3,multi 5
225361,FORK PLATFORM 2.2.3 - 2361,6/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
225362,FORK PLATFORM 2.2.3 - 2362,7/10/2023,No,item 2,multi 1,multi 3,multi 5
225363,FORK PLATFORM 2.2.3 - 2363,7/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
225364,FORK PLATFORM 2.2.3 - 2364,6/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
225365,FORK PLATFORM 2.2.3 - 2365,7/10/2023,No,item 5,multi 1,multi 3,multi 5
225366,FORK PLATFORM 2.2.3 - 2366,7/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
225367,FORK PLATFORM 2.2.3 - 2367,6/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
225368,FORK PLATFORM 2.2.3 - 2368,7/10/2023,No,item 8,multi 1,multi 3,multi 5
225369,FORK PLATFORM 2.2.3 - 2369,7/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
225370,FORK PLATFORM 2.2.3 - 2370,6/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
225371,FORK PLATFORM 2.2.3 - 2371,7/10/2023,No,item 1,multi 1,multi 3,multi 5
225372,FORK PLATFORM 2.2.3 - 2372,7/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
225373,FORK PLATFORM 2.2.3 - 2373,6/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
225374,FORK PLATFORM 2.2.3 - 2374,7/10/2023,No,item 4,multi 1,multi 3,multi 5
225375,FORK PLATFORM 2.2.3 - 2375,7/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
225376,FORK PLATFORM 2.2.3 - 2376,6/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
225377,FORK PLATFORM 2.2.3 - 2377,7/10/2023,No,item 7,multi 1,multi 3,multi 5
225378,FORK PLATFORM 2.2.3 - 2378,7/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
225379,FORK PLATFORM 2.2.3 - 2379,6/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
225380,FORK PLATFORM 2.2.3 - 2380,7/10/2023,No,item 10,multi 1,multi 3,multi 5
225381,FORK PLATFORM 2.2.3 - 2381,6/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
225382,FORK PLATFORM 2.2.3 - 2382,7/10/2023,No,item 2,multi 1,multi 3,multi 5
225383,FORK PLATFORM 2.2.3 - 2383,7/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
225384,FORK PLATFORM 2.2.3 - 2384,6/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
225385,FORK PLATFORM 2.2.3 - 2385,7/10/2023,No,item 5,multi 1,multi 3,multi 5
225386,FORK PLATFORM 2.2.3 - 2386,7/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
225387,FORK PLATFORM 2.2.3 - 2387,6/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
225388,FORK PLATFORM 2.2.3 - 2388,7/10/2023,No,item 8,multi 1,multi 3,multi 5
225389,FORK PLATFORM 2.2.3 - 2389,7/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
225390,FORK PLATFORM 2.2.3 - 2390,6/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
225391,FORK PLATFORM 2.2.3 - 2391,7/10/2023,No,item 1,multi 1,multi 3,multi 5
225392,FORK PLATFORM 2.2.3 - 2392,7/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
225393,FORK PLATFORM 2.2.3 - 2393,6/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
225394,FORK PLATFORM 2.2.3 - 2394,7/10/2023,No,item 4,multi 1,multi 3,multi 5
225395,FORK PLATFORM 2.2.3 - 2395,7/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
225396,FORK PLATFORM 2.2.3 - 2396,6/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
225397,FORK PLATFORM 2.2.3 - 2397,7/10/2023,No,item 7,multi 1,multi 3,multi 5
225398,FORK PLATFORM 2.2.3 - 2398,7/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
225399,FORK PLATFORM 2.2.3 - 2399,6/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
225400,FORK PLATFORM 2.2.3 - 2400,7/10/2023,No,item 10,multi 1,multi 3,multi 5
225401,FORK PLATFORM 2.2.3 - 2401,6/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
225402,FORK PLATFORM 2.2.3 - 2402,7/10/2023,No,item 2,multi 1,multi 3,multi 5
225403,FORK PLATFORM 2.2.3 - 2403,7/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
225404,FORK PLATFORM 2.2.3 - 2404,6/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
225405,FORK PLATFORM 2.2.3 - 2405,7/10/2023,No,item 5,multi 1,multi 3,multi 5
225406,FORK PLATFORM 2.2.3 - 2406,7/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
225407,FORK PLATFORM 2.2.3 - 2407,6/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
225408,FORK PLATFORM 2.2.3 - 2408,7/10/2023,No,item 8,multi 1,multi 3,multi 5
225409,FORK PLATFORM 2.2.3 - 2409,7/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
225410,FORK PLATFORM 2.2.3 - 2410,6/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
225411,FORK PLATFORM 2.2.3 - 2411,7/10/2023,No,item 1,multi 1,multi 3,multi 5
225412,FORK PLATFORM 2.2.3 - 2412,7/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
225413,FORK PLATFORM 2.2.3 - 2413,6/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
225414,FORK PLATFORM 2.2.3 - 2414,7/10/2023,No,item 4,multi 1,multi 3,multi 5
225415,FORK PLATFORM 2.2.3 - 2415,7/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
225416,FORK PLATFORM 2.2.3 - 2416,6/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
225417,FORK PLATFORM 2.2.3 - 2417,7/10/2023,No,item 7,multi 1,multi 3,multi 5
225418,FORK PLATFORM 2.2.3 - 2418,7/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
225419,FORK PLATFORM 2.2.3 - 2419,6/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
225420,FORK PLATFORM 2.2.3 - 2420,7/10/2023,No,item 10,multi 1,multi 3,multi 5
225421,FORK PLATFORM 2.2.3 - 2421,6/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
225422,FORK PLATFORM 2.2.3 - 2422,7/10/2023,No,item 2,multi 1,multi 3,multi 5
225423,FORK PLATFORM 2.2.3 - 2423,7/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
225424,FORK PLATFORM 2.2.3 - 2424,6/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
225425,FORK PLATFORM 2.2.3 - 2425,7/10/2023,No,item 5,multi 1,multi 3,multi 5
225426,FORK PLATFORM 2.2.3 - 2426,7/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
225427,FORK PLATFORM 2.2.3 - 2427,6/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
225428,FORK PLATFORM 2.2.3 - 2428,7/10/2023,No,item 8,multi 1,multi 3,multi 5
225429,FORK PLATFORM 2.2.3 - 2429,7/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
225430,FORK PLATFORM 2.2.3 - 2430,6/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
225431,FORK PLATFORM 2.2.3 - 2431,7/10/2023,No,item 1,multi 1,multi 3,multi 5
225432,FORK PLATFORM 2.2.3 - 2432,7/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
